0,1,2,3,4,5,6,7,8,9,10,11,12
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-6,AB1-610 SENS,SENSE C1+T,C1+TC1 5230,52301 SUDH,SUDHAKARAN
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB4-4,AB4-407 SENS,SENSE L5+L6,L5+L6 5224,52244 LOGE,LOGESH R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB4-4,AB4-407 SENS,SENSE L33+,L33+L34 5230,52301 SUDH,SUDHAKARAN
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-6,AB1-608 SENS,SENSE C2+T,C2+TC2 5091,50911 SUGA,SUGANTHI K
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB4-4,AB4-407 SENS,SENSE L1+L2,L1+L2 5091,50911 SUGA,SUGANTHI K
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-6,AB1-609 SENS,SENSE C2+T,C2+TC2 5230,52301 SUDH,SUDHAKARAN
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB4-4,AB4-407 SENS,SENSE L21+,L21+L22 5230,52301 SUDH,SUDHAKARAN
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-207 BCE,BCE E1+T,E1+TE1 5091,50918 SHYA,SHYAMALA L
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-203 BCE,BCE E2+T,E2+TE2 5043,50432 SHOL,SHOLA USHA RANI
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-208 BCE,BCE E2+T,E2+TE2 5165,51656 MENA,MENAKA PUSHPA A
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-207 BCE,BCE E2+T,E2+TE2 5228,52283 MON,MONICA
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-109 BCE,BCE E2+T,E2+TE2 5418,54183 SANK,SANKARI M
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-206 BCE,BCE E2+T,E2+TE2 5478,54789 RAVIC,RAVICHANDRAN M
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-3,"AB3-308 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYB5233",B52334 SANG,SANGEETHA N
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-3,"AB3-303 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYB5234",B52346 MARY,MARY SHAMALA L
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-3,"AB3-304 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYB5236",B52361 T RAJ,T RAJA SREE
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,"AB3-209 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYB5282",B52825 VATC,VATCHALA S
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB1-6,AB1-608 SENS,SENSE C1+T,C1+TC1 5086,50863 KART,KARTHIK R
BACSE106 Oper,Operating Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,"AB3-211 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYB5285",B52858 SUGA,SUGANYA R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB4-4,AB4-407 SENS,SENSE L55+,L55+L56 5086,50863 KART,KARTHIK R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,AB3 - 402 BCE,BCE L15+,L15+L16 5000,50007 SIVAG,SIVAGAMI M
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-605A BCE,BCE L33+,L33+L34 5017,50177 THOM,THOMAS ABRAHAM J V
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-302 BCE,BCE L43+,L43+L44 5039,50391 RABIN,RABINDRA KUMAR SINGH
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,AB3 - 412 BCE,BCE L15+,L15+L16 5039,50391 RABIN,RABINDRA KUMAR SINGH
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-2,AB3-202 BCE,BCE L13+,L13+L14 5043,50432 SHOL,SHOLA USHA RANI
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-4,AB3-410 BCE,BCE L43+,L43+L44 5091,50918 SHYA,SHYAMALA L
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-302 BCE,BCE L21+,L21+L22 5133,51339 SK AY,SK AYESHA
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-208 BCE,BCE L13+,L13+L14 5165,51656 MENA,MENAKA PUSHPA A
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,AB3 - 412 BCE,BCE L21+,L21+L22 5167,51673 SAND,SANDEEP KUMAR SATAPATHY
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-2,AB3-202 BCE,BCE L21+,L21+L22 5226,52262 MERC,MERCY RAJASELVI BEAULAH P
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,AB3 - 402 BCE,BCE L33+,L33+L34 5227,52273 S A A,S A AMUTHA JEEVAKUMARI
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-6,AB3-611 BCE,BCE L43+,L43+L44 5228,52283 MON,MONICA
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,AB3 - 402 BCE,BCE L21+,L21+L22 5309,53091 RAJAK,RAJAKUMAR R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-6,AB3-611 BCE,BCE L15+,L15+L16 5228,52283 MON,MONICA
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 BCE,BCE L13+,L13+L14 5418,54183 SANK,SANKARI M
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-302 BCE,BCE L33+,L33+L34 5165,51656 MENA,MENAKA PUSHPA A
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,"AB3-302 BAI, B","BAI, BPS, BRLS1,+ BLD2","RLS1,+ BLD2S, BYB5236",B52361 T RAJ,T RAJA SREE
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,"AB3 - 402 BAI, B","BAI, BPS, BRLS1,+ BLD2","RLS1,+ BLD2S, BYB5282",B52825 VATC,VATCHALA S
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,"AB3 - 412 BAI, B","BAI, BPS, BRLS1,+ BLD2","RLS1,+ BLD2S, BYB5285",B52858 SUGA,SUGANYA R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-2,"AB3-202 BAI, B","BAI, BPS, BRLS1,+ BLD2","RLS1,+ BLD2S, BYB5287",B52879 RAJES,RAJESH R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,"AB1-311 BAI, B","BAI, BPS, BRLS1,+ BLD2","RLS1,+ BLD2S, BYB5310",B53101 AVUT,AVUTHU AVINASH REDDY
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,"AB3 - 402 BAI, B","BAI, BPS, BRLS3,+ BLD4","RLS3,+ BLD4S, BYB5233",B52334 SANG,SANGEETHA N
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,"AB3-302 BAI, B","BAI, BPS, BRLS3,+ BLD4","RLS3,+ BLD4S, BYB5234",B52346 MARY,MARY SHAMALA L
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,"AB3 - 412 BAI, B","BAI, BPS, BRLS3,+ BLD4","RLS3,+ BLD4S, BYB5310",B53103 PADM,PADMANABAN R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-5,"AB3-511 BAI, B","BAI, BPS, BRLS3,+ BLD4","RLS3,+ BLD4S, BYB5363",B53630 SAMB,SAMBATH M
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-6,"AB3-611 BAI, B","BAI, BPS, BRLS3,+ BLD4","RLS3,+ BLD4S, BYB5365",B53655 LIND,LINDA JOSEPH
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-6,"AB3-612 BAI, B","BAI, BPS, BRLS3,+ BLD4","RLS3,+ BLD4S, BYB5475",B54759 SRIM,SRIMATHI C
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,"AB1-208 BAI, B","BAI, BPS, BRLS3,3 B+D","RLS3,3 B+DLS3,4 BYB5234",B52346 MARY,MARY SHAMALA L
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,"AB1-210 BAI, B","BAI, BPS, BRLS3,3 B+D","RLS3,3 B+DLS3,4 BYB5310",B53103 PADM,PADMANABAN R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,"AB1-311 BAI, B","BAI, BPS, BRLS3,3 B+D","RLS3,3 B+DLS3,4 BYB5338",B53382 SREE,SREEJA P S
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-6,"AB3-611 BAI, B","BAI, BPS, BRLS3,3 B+D","RLS3,3 B+DLS3,4 BYB5363",B53630 SAMB,SAMBATH M
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-6,"AB3-612 BAI, B","BAI, BPS, BRLS3,3 B+D","RLS3,3 B+DLS3,4 BYB5365",B53655 LIND,LINDA JOSEPH
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,"AB1-206 BAI, B","BAI, BPS, BRLS3,3 B+D","RLS3,3 B+DLS3,4 BYB5475",B54759 SRIM,SRIMATHI C
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,"AB1-210 BAI, B","BAI, BPS, BRLS5,+ BLD6","RLS5,+ BLD6S, BYB5236",B52361 T RAJ,T RAJA SREE
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,"AB1-311 BAI, B","BAI, BPS, BRLS5,+ BLD6","RLS5,+ BLD6S, BYB5282",B52825 VATC,VATCHALA S
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-2,"AB3-202 BAI, B","BAI, BPS, BRLS5,+ BLD6","RLS5,+ BLD6S, BYB5285",B52858 SUGA,SUGANYA R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3-3,"AB3-302 BAI, B","BAI, BPS, BRLS5,+ BLD6","RLS5,+ BLD6S, BYB5287",B52879 RAJES,RAJESH R
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,"AB3 - 402 BAI, B","BAI, BPS, BRLS5,+ BLD6","RLS5,+ BLD6S, BYB5306",B53060 ANUB,ANUBHA PEARLINE S
BACSE106 Oper,Operating Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB3 -,"AB3 - 412 BAI, B","BAI, BPS, BRLS5,+ BLD6","RLS5,+ BLD6S, BYB5310",B53101 AVUT,AVUTHU AVINASH REDDY
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-104 BCE,BCE A2+T,A2+TA2+TAA52018,AA520185 SATH,SATHYARAJASEKARAN K
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-103 BCE,BCE A1+T,A1+TA1+TAA51043,AA510438 SUGA,SUGANYA G
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-205 BCE,BCE A2+T,A2+TA2+TAA52228,AA522288 RENJ,RENJITH
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-206 BCE,BCE A1+T,A1+TA1+TAA51230,AA512304 SURE,SURESHKUMAR WI
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-206 BCE,BCE A2+T,A2+TA2+TAA52230,AA522304 SURE,SURESHKUMAR WI
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-207 BCE,BCE A1+T,A1+TA1+TAA51231,AA512312 KIRUT,KIRUTHIKA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-207 BCE,BCE A2+T,A2+TA2+TAA52231,AA522312 KIRUT,KIRUTHIKA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-106 BCE,BCE A1+T,A1+TA1+TAA51232,AA512322 MOD,MODIGARI NARENDRA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-106 BCE,BCE A2+T,A2+TA2+TAA52232,AA522322 MOD,MODIGARI NARENDRA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-108 BCE,BCE A1+T,A1+TA1+TAA51233,AA512335 AMUT,AMUTHA S
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-108 BCE,BCE A2+T,A2+TA2+TAA52233,AA522335 AMUT,AMUTHA S
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-104 BCE,BCE A1+T,A1+TA1+TAA51312,AA513124 SUBIT,SUBITHA D
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-208 BCE,BCE A2+T,A2+TA2+TAA52312,AA523124 SUBIT,SUBITHA D
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-107 BCE,BCE A1+T,A1+TA1+TAA51312,AA513127 KAVIT,KAVITHA J C
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-107 BCE,BCE A2+T,A2+TA2+TAA52312,AA523127 KAVIT,KAVITHA J C
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-103 BCE,BCE A2+T,A2+TA2+TAA52315,AA523157 SARA,SARAVANAN P
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-109 BCE,BCE A1+T,A1+TA1+TAA51340,AA513408 PADM,PADMA J
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-109 BCE,BCE A2+T,A2+TA2+TAA52340,AA523408 PADM,PADMA J
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-203 BCE,BCE A1+T,A1+TA1+TAA51356,AA513567 SHRE,SHREE PRAKASH
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-205 BCE,BCE A1+T,A1+TA1+TAA51361,AA513617 DEVI,DEVI K
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-105 BCE,BCE A1+T,A1+TA1+TAA51369,AA513696 MADU,MADURA MEENAKSHI R
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-1,AB3-105 BCE,BCE A2+T,A2+TA2+TAA52369,AA523696 MADU,MADURA MEENAKSHI R
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-204 BCE,BCE A1+T,A1+TA1+TAA51475,AA514758 LAKS,LAKSHMANAN K
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,AB3-204 BCE,BCE A2+T,A2+TA2+TAA52475,AA524758 LAKS,LAKSHMANAN K
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-208 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51020",BAA510201 UMM,UMMITY SRINIVASA RAO
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-209 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52020",BAA520201 UMM,UMMITY SRINIVASA RAO
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-209 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51043",BAA510435 KARM,KARMEL A
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-211 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52114",BAA521142 JANI A,JANI ANBARASI L
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-211 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51114",BAA511142 JANI A,JANI ANBARASI L
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-303 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52165",BAA521652 VENK,VENKATRAMAN S
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-303 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51166",BAA511662 ANITA,ANITA X
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-304 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52166",BAA521662 ANITA,ANITA X
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-304 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51168",BAA511682 PRAK,PRAKASH P
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-305 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51223",BAA512239 PADM,PADMAVATHY T V
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-306 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51300",BAA513009 MANJ,MANJU G
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-306 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52300",BAA523009 MANJ,MANJU G
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-307 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51301",BAA513017 JANN,JANNATH NISHA O S
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-307 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52301",BAA523017 JANN,JANNATH NISHA O S
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-308 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51303",BAA513030 DEEP,DEEPA NIVETHIKA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-308 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52303",BAA523030 DEEP,DEEPA NIVETHIKA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-309 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51305",BAA513050 SAND,SANDHYA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-309 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52305",BAA523050 SAND,SANDHYA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-313 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51359",BAA513598 TAHIR,TAHIR MUJTABA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-313 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52359",BAA523598 TAHIR,TAHIR MUJTABA
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-4,"AB3-403 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51361",BAA513615 BALR,BALRAJ E
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-4,"AB3-404 BAI, B","BAI, BPS, BRAS1, +BTD","RAS1, +BTDAS1,+ BTYABA51364",BAA513647 KSHM,KSHMA TRIVEDI
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-5,"AB3-507 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52364",BAA523647 KSHM,KSHMA TRIVEDI
BACSE201 Mode,Models of Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-5,"AB3-505 BAI, B","BAI, BPS, BRAS2, +BTD","RAS2, +BTDAS2,+ BTYABA52168",BAA521682 PRAK,PRAKASH P
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-103 BCE,BCE D1+T,D1+TD1 5006,50063 S.A.S,S.A.SAJIDHA
BACSE202 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-605B BCE,BCE L29+,L29+L30 5006,50063 S.A.S,S.A.SAJIDHA
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-107 BCE,BCE D2+T,D2+TD2 5006,50063 S.A.S,S.A.SAJIDHA
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-203 BCE,BCE D2+T,D2+TD2 5039,50398 SIVAB,SIVABALAKRISHNAN M
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-207 BCE,BCE D1+T,D1+TD1 5058,50587 GEET,GEETHA S
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-104 BCE,BCE D1+T,D1+TD1 5132,51327 M. BR,M. BRAVEEN
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-204 BCE,BCE D2+T,D2+TD2 5132,51327 M. BR,M. BRAVEEN
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-105 BCE,BCE D1+T,D1+TD1 5134,51347 BHUV,BHUVANESWARI
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-205 BCE,BCE D2+T,D2+TD2 5134,51347 BHUV,BHUVANESWARI
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-106 BCE,BCE D1+T,D1+TD1 5166,51669 A SW,A SWAMINATHAN
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-206 BCE,BCE D2+T,D2+TD2 5166,51669 A SW,A SWAMINATHAN
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-103 BCE,BCE D2+T,D2+TD2 5224,52245 SAHA,SAHAYA BENI PRATHIBA B
BACSE202 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-313 BCE,BCE L7+L8,L7+L8 5224,52245 SAHA,SAHAYA BENI PRATHIBA B
BACSE202 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-605B BCE,BCE L37+,L37+L38 5228,52284 BRIN,BRINDHA
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-104 BCE,BCE D2+T,D2+TD2 5228,52284 BRIN,BRINDHA
BACSE202 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-5,AB1-506A BCE,BCE L7+L8,L7+L8 5228,52284 BRIN,BRINDHA
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-108 BCE,BCE D1+T,D1+TD1 5229,52299 JOE D,JOE DHANITH
BACSE202 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-5,AB1-506A BCE,BCE L39+,L39+L40 5229,52299 JOE D,JOE DHANITH
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-105 BCE,BCE D2+T,D2+TD2 5229,52299 JOE D,JOE DHANITH
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-109 BCE,BCE D1+T,D1+TD1 5230,52303 REEN,REENA ROY R
BACSE202 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-605B BCE,BCE L39+,L39+L40 5230,52303 REEN,REENA ROY R
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-1,AB3-106 BCE,BCE D2+T,D2+TD2 5230,52303 REEN,REENA ROY R
BACSE202 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-2,AB3-203 BCE,BCE D1+T,D1+TD1 5285,52859 SOBI,SOBITHA AHILA S
